date,location,pm25,pm10,no2,o3,co,temperature,humidity,wind_speed,aqi
2030-10-08,Australia,73.21948925693255,211.9323238126955,71.22932969244255,84.51680711341787,2.5289468116344844,16.561003548211307,22.31586906456795,9.061000925910337,116.69567352887181
2031-09-27,North America,23.524244900436386,53.71199067076062,35.76232362813525,116.39280317662595,2.2496092153733604,16.452430839703943,75.4137162094901,8.009012354495457,56.305147388041604
2032-08-26,Asia,27.00883739140004,54.381172533182536,51.07493574385932,11.593754865459156,2.870589610640061,29.103958041616938,40.08177818771087,4.583020455586913,57.176876669238695
2023-10-09,South America,92.4178721373592,178.2847536089261,44.61749245362188,92.58346363105926,1.7216069163648675,13.8504141870478,68.53842964400746,8.48454335603061,108.88591996289229
2029-11-28,Europe,77.60069428598868,95.62681063942077,33.416178466342615,65.63729604982797,2.2684507896631843,36.815717030969765,73.23322093502661,3.0797471605570577,88.12697605225975
2028-09-01,North America,108.06561288815458,129.87174862751203,34.08624069581984,109.29622757147052,0.8983218172036117,23.832309693932583,28.198138023099027,6.871493048838788,100.70321049323125
2023-08-24,Europe,67.91925215869071,132.20956534132182,46.659875443150455,73.37833415395536,2.0707758893963906,38.93170326158771,40.713039478219486,1.5885266082261866,91.82230022925198
2028-06-21,Asia,140.70291737651164,69.99480059977658,15.585635110680771,59.1334496907557,2.14783848735523,7.683409560630897,70.64080573927521,8.72479348642963,109.27045800119268
2027-08-24,South America,174.151416181807,20.3680973605754,34.04442801908255,83.24356704422942,2.5604044524167278,16.788887867599602,36.2524283211132,7.429610336004986,125.52823992629332
2022-08-30,Asia,66.78400586950485,258.88250679132204,38.52316770520543,101.68757863990973,1.6555701815377428,18.351462019503856,79.3721766438183,1.9493943969793834,113.57301889093561
2027-08-04,Australia,46.66696150841543,220.20055129135272,78.88446677570931,41.07484051901372,1.9821149280260133,30.56472520282029,41.83814716182049,0.7026787499912057,98.1431044539769
2029-09-25,Europe,32.074309108276935,213.35079627235834,31.35910769642883,21.827974816268373,0.6888415493042066,12.453679027571482,48.16311452966053,4.203744811197762,68.6900518189694
2029-02-25,South America,127.08826770845437,173.02143867172953,53.34341719106517,57.63199301512525,2.236601361366709,18.13710486838999,26.98203430601662,6.915089611118115,128.99780865340347
2025-09-25,Australia,94.33263831670818,216.27150328187372,15.306162486985112,33.59718600929014,2.531393995656392,36.87248903851571,30.33725830265643,3.18990036180734,119.06117934632495
2026-01-18,South America,45.7229862672949,281.99274571333524,9.911103637266434,57.249529293472996,1.8218394639406075,9.009280929116015,39.27951397690953,9.745924285816281,100.48513264351143
2028-12-31,Australia,134.09597932545253,206.38864614420152,70.36565105009227,119.01529900788451,0.4354559408851748,31.08634002305331,23.42361797746156,9.37947318801378,128.33605899026264
2024-02-15,Asia,38.21180477100404,94.22559253968599,59.80511768042649,73.1534303151424,1.0072863333046347,29.58697890696143,33.51225958223152,6.180434412948928,58.79536351051315
2032-12-28,North America,115.31713411111099,179.75681448745144,28.812446569592677,86.29602451314182,1.478992487932741,9.567677680793818,48.62601186662941,3.49819118957391,117.8887243464419
2022-02-04,Europe,110.15819250880028,143.85083294253883,42.843350217292176,84.57212647075603,2.063770935068219,29.097174057900144,46.59735728070743,9.014557892629679,113.59220534899188
2030-08-19,Africa,149.50328222535583,175.79735671140185,15.180813833887893,100.27709199146699,1.0289486128091538,24.94243262581184,33.9086065878894,8.132972987247209,128.62832513765335
2027-05-10,Africa,20.470831588726682,164.930933675591,58.037022048564516,113.85414589169176,2.536844048883431,15.063281800042969,25.631547869741578,1.318466350926783,84.87098894966861
2026-05-05,Asia,178.69585705175277,260.4570798639702,10.274794406557923,82.46999080288589,1.1781903949596704,15.889941826839351,42.270348438384026,5.0250668814483355,160.14279993600934
2032-10-18,Europe,143.5684279678957,202.50402894669878,61.77747927059014,62.3704109228529,0.22422540904618626,34.15472963675168,72.1742625319522,9.821541504482937,122.55211518110987
2030-06-01,Europe,51.063939686264824,72.8523738215491,46.012738270248995,44.96140410597026,2.4025838083425217,13.085524519317762,55.706970052335436,4.812101055451633,70.66792721080716
2024-10-18,Asia,44.84701623585054,37.64469808510383,25.913789756507356,49.63017301362538,1.9682471915820194,22.947318529968605,86.27627819539495,9.362630464368282,52.655001224561126
2031-06-24,Europe,92.01544068731884,138.82186083077715,69.69307655460926,46.792866893646234,2.425673834719023,28.840240805611888,29.792042942059645,9.784248764478887,106.14630971364576
2029-02-26,North America,165.33741261347342,24.370974232164187,78.95539027541408,45.69120404012789,1.1117804584739912,9.546559301789895,34.51225612576018,4.17991285585432,109.18114619019217
2032-07-10,Asia,170.16049869643035,109.12326803333399,24.07618258982285,86.40875048203037,0.1511275572426729,37.632385492571004,39.62096735472978,9.663305531920171,115.77326082782338
2026-02-09,North America,108.88665750648278,123.04601144298319,65.46846121894494,74.64799329470506,0.313883478607701,14.122201025993494,20.910132986912885,1.8104350979312955,95.2416780901624
2035-02-20,Europe,173.55406391048012,125.1648847227787,61.262473728234305,32.21945494094989,0.42422226403239893,16.159222305112635,86.03663349198169,2.0211347229013903,123.07335132032816
2022-06-11,Asia,11.034304746421208,294.21800681069,61.039259082925206,116.65886210828154,2.434927976651535,28.31405083382401,51.17546820100776,3.127162391017021,104.51818753965938
2033-10-07,Europe,16.683179991003357,105.09224555229112,76.79267086130204,57.04980668897512,0.9741607876444561,7.736707649764671,53.71546340618093,4.941783774005888,49.929050337106794
2027-06-05,Asia,183.24610279098113,94.26369870601394,41.49628192264942,72.26950411748862,2.993905677325142,26.96644414715158,31.050019854901187,2.2197353649140217,150.50450550738634
2024-09-22,Europe,157.31306667832405,56.226660698911545,55.5626030417491,87.2861063468739,2.2993263498409675,37.06104860650127,81.08883830752964,3.7316881833540028,124.43871669505951
2035-06-13,North America,95.63415106757328,163.0824739911316,66.7908022719353,77.50451143445851,1.8433493639616723,13.718169435549866,68.48425656501482,1.4847045032019108,111.48149886000819
2031-02-25,North America,153.18592498081756,63.028805739813784,40.965233378226976,44.215694600516095,2.952496294789632,17.666770437461096,50.19526912667371,4.5850770725812655,124.86235087983432
2034-06-18,Europe,191.57149772745012,192.56251956461966,41.107340210900446,97.74772308361143,1.0172966461179018,13.13168851324402,81.4580047652266,8.361045598806626,154.2192517923327
2032-05-26,Asia,156.69700953744416,63.44473810273787,28.89910655505135,22.116900353758957,0.5802851504513963,33.65690621195269,83.3820416785021,6.15300861222547,98.42836116742697
2025-06-29,Africa,170.05055342548118,181.46852897257634,63.561928462035056,72.58954181740386,2.238091611988814,10.866273822656321,23.463637872664105,8.196511759029205,154.38681936992586
2024-10-13,North America,154.51525046411174,251.35538696889535,56.464683476416745,40.064894531551076,0.9064417984899606,17.131988240254994,28.35272127990146,1.7892706050169818,145.14224280442818
2022-12-04,North America,41.960107562372905,31.90689738534594,38.83549246257874,77.73386044403202,2.887007091393596,26.03576374987978,21.933980954941106,4.2946400072681765,66.1613678415734
2024-05-28,Australia,168.37908083269,137.52915297709765,36.450249304905256,33.97928291928068,2.9654010055254956,19.159405143309975,60.72111729687848,0.8735704895455654,146.91584079663684
2024-12-12,Africa,47.07067580459991,149.09371082127393,10.444223237683898,94.9419620730272,2.786572745573526,7.291426007747732,35.256070212336525,4.014800944060167,89.84886436589635
2035-05-20,Europe,179.59615232838792,241.50020017387146,5.487586012131164,35.02899643924159,2.83980911243768,38.17022336652824,79.14496584730946,6.337728489554133,167.0636477046699
2032-12-07,Asia,97.14348063540443,151.01637694475238,44.667047489888255,107.94313484635158,1.8853989705074439,16.826515461549825,52.61397023623119,5.904257434971209,110.06646701013513
2035-04-22,Australia,138.6255829390954,178.91002020776966,36.31196392636996,104.77103951372543,2.1071440837490267,20.597792446767222,78.63968224758891,1.0730657561911343,138.3798233207923
2023-01-15,Europe,104.47576109732226,241.53719100465992,64.70275699263232,49.863279721519234,0.3733138575408138,10.864086732117801,58.892365642353724,1.0895647809636206,114.23034424928025
2023-05-08,South America,27.858276589154386,176.7323780202014,45.69905422303411,52.440231776142845,2.312845463213198,35.28725836660732,75.7317458027176,3.39814103903286,79.68391990290294
2027-08-25,North America,65.23723844792636,120.32383578548307,75.25295325366692,87.16538034562394,0.6859837529229939,15.200007575261406,46.02985057380663,7.828292113062522,76.51597262482393
2032-08-20,South America,196.90905225943115,44.03583773376304,19.710559914574894,19.941089176973232,2.53694557314271,5.69380651898118,86.17756883825075,0.6954790395975341,134.6641192284058
2022-03-06,North America,192.5358028172653,224.37637626352173,79.26127552887799,18.901135339324725,2.8884422797719043,16.074090390577098,66.70111057237578,6.351308920938118,176.6044256581474
2029-01-12,North America,70.89251055455398,263.91868204540344,27.343939573407976,24.995661651733748,0.7158951245798726,39.44208895865136,61.684338107855744,2.2451664277020402,98.71566636420286
2027-07-21,South America,199.2963928065929,291.6180703656459,53.18179801799795,71.87228689948375,0.3262902410563018,10.139500548524833,44.664967867693406,9.471004302994194,170.0055207304847
2029-05-19,South America,170.6547271444109,279.44796661603914,42.63902852124885,26.390253531420253,1.5032814038768805,6.0920870795984605,85.60287852331336,4.58704609843889,160.06452773945105
2026-02-04,Europe,126.08230489212839,243.27701447330963,31.968230093693705,40.537900995027954,2.3954931786500966,25.236145658014394,43.6414080159374,0.9548972462239367,141.7428029019133
2023-01-27,Australia,17.623677849591804,200.17214102880388,15.448188744908496,81.16025482942287,2.3348564928362165,18.00832912636278,78.51016046582743,7.279565563015529,78.10160353813077
2034-05-12,Australia,181.2748976122921,238.80884083257874,15.112561358915876,11.718615562038709,2.1207736664040944,32.8241354723658,48.301575114983734,5.103789664549206,159.79290292713378
2034-04-02,South America,115.91156306022074,140.98343959857903,58.362937053364654,29.826026874881684,2.4800183716807496,30.616071735055385,73.70288010511165,8.871783599295473,115.63595687756744
2031-10-02,Europe,175.0104687285262,186.5373401414338,33.323103723223355,112.29237291632741,0.6074662225259427,11.48966598349393,83.83145409065132,6.69233851357023,141.76458164588027
2028-03-28,Australia,168.54153278209105,117.63594655897185,77.0973480599707,82.99353857495844,1.9906194978692433,24.76213068042849,52.59249818725238,7.078993781801758,140.53769124673968
2030-06-27,Europe,168.27118088820635,111.47858019450717,29.423636487975354,43.61062256455348,1.8564700161031844,6.135260260962971,56.829464856806894,7.7889686465467305,128.8261526581892
2022-07-20,Europe,142.65303353583195,231.87369651728946,78.76427913109721,14.983376646728548,0.5449519989031102,20.381737984706696,43.12400341529498,4.493366559855405,130.31505160192503
2035-05-08,North America,65.36887634844925,147.10117904499728,20.406744244644706,74.46536892536697,1.3018385048517882,29.991862768892513,23.82869709426226,8.029198309923267,81.72493691388091
2030-07-02,Australia,73.87044897145877,79.40515362068818,12.711078967329016,34.51529408816847,2.572336185997688,19.523557723071953,65.67368385872041,0.9809182158199998,81.65450523347324
2034-08-04,Australia,68.6091503907104,76.54268534372244,28.442730014221784,115.61929825901666,2.9182252317396635,9.12839517370563,28.374976717733894,7.772510344807855,90.30231477102313
2028-09-20,North America,13.808739911187292,260.5682612395814,71.41885920714418,85.56570504855291,2.02974751497432,7.153675544627393,44.78412500869507,6.544924454713704,92.15479394223482
2031-12-25,South America,120.68809275081412,209.77293842154793,44.13889583714635,117.15362749807166,2.7736290217601085,34.87808074234118,44.46457368994867,5.883317891414364,143.50988976961625
2024-03-15,North America,142.77839738474623,172.89290054027242,15.173757945290603,103.37887871527235,0.4829427686919102,36.19644359821897,30.570267363220218,3.5224308826908555,120.98433554133132
2029-06-24,Australia,172.23453876978868,132.26284607898066,20.18742872030713,63.133015670959466,2.9276755243645467,17.008236842622992,66.66972211399434,1.5840697800967045,148.3700229071537
2029-08-05,Australia,36.63143234271877,140.62886942039523,28.344549661217247,83.6519462419558,0.19716884762406905,10.746031362076351,32.22195315730845,6.648407764598362,56.973866729470764
2026-04-20,South America,113.39479830559233,36.08185437458427,49.26250533595309,99.33179150932301,1.6290518930661944,39.25156745934774,74.48354444258213,4.980873871094426,92.07978559272262
2029-05-14,North America,11.521546728018743,147.37484056299598,29.92842049082155,73.59963298288855,0.9439241554653753,24.10523312604237,37.44953500503861,2.5695261154002647,53.50793984391249
2032-07-07,Asia,28.0677930650386,242.7273749741829,61.02905615669954,16.76362510650411,2.4603364096759472,21.68292653005386,40.11012402203802,0.9119835807742855,93.88620619576267
2024-10-25,Asia,20.30023139913868,128.63621442669026,51.22201671389724,61.74909452609942,0.730876533082781,30.956271158764768,44.060981143733166,5.618269090603981,51.916534689679025
2023-05-18,South America,147.84082646294252,127.40275071211222,70.5367803015005,24.36306638653039,0.1334371065261025,10.910426879747657,30.692679261967896,1.699814868834297,109.10152106206817
2034-04-21,North America,25.401317136744602,24.400643245400584,42.57213697695232,88.63314527311876,1.3023674317849603,25.29964031913688,50.398514063660244,9.329484174439097,39.918174226704195
2024-05-20,North America,146.1260664961701,148.1938735162592,29.838231057580085,84.86918072013623,0.28591319323268993,36.15568247426561,25.622758695626086,1.9310026556803885,115.93992509081878
2034-04-16,Europe,57.428693838010844,27.09454282543072,79.72036758524031,119.21990112573248,0.9412684506444722,5.807397007825051,49.898125928872574,0.8042412633351944,62.20073196405556
2022-07-26,Australia,176.7654625324185,179.6978398424531,31.672499135551682,79.16907819735185,1.9668683058334249,28.55288973982345,43.793849270384165,2.9894513833129777,153.3024276259229
2026-01-24,Africa,164.49849778912468,161.89934684304794,37.1451979835384,98.01517366223358,0.9546392121880413,24.29983845129919,43.678581304706825,2.1620878237516212,136.16934957640993
2024-05-13,South America,191.98774132030255,255.20237969871968,65.68454190185662,39.51166359777158,0.8128003592315747,38.278027456605784,66.24719762917266,8.016763138447836,161.95199784805598
2029-08-22,Africa,177.91478293702608,182.89857105920194,11.647717541981946,47.40265488255777,0.5509374229039847,14.054447847277485,73.8316012134776,3.2487547594181247,134.50025869975227
2023-07-18,Africa,187.332589632106,110.55965949022027,33.986757954388594,110.8726677615621,0.49199959484510325,35.06120746742305,44.91989655786823,2.8297852931472325,133.43683171504162
2033-06-23,South America,173.16105533752847,164.54468263673596,11.428257007871297,93.07114855883195,1.624986382226116,15.814499565914971,38.34102844419883,9.950679878011595,142.43724404275542
2026-10-24,North America,141.74256111682251,215.91777960997726,15.447940000456843,82.07960922774015,2.076370366536067,20.045225162201774,54.60446043061073,1.925587016446407,142.90152975504097
2026-08-06,South America,42.349238903832834,46.30986271490718,5.34806191235052,37.94304618413443,1.4129262966333431,12.465064766757326,75.14033528322666,1.3074861070534813,46.9999132330992
2030-11-17,Africa,61.62442858227766,193.90074477172146,5.715821943678141,86.84357215976816,0.4584489872387665,35.22568555249283,65.12010659240411,3.4034290055669567,81.10936169469726
2034-09-11,Australia,50.41812356475189,276.65535895383414,33.5215917127139,107.54400095461465,1.9784932686124261,11.839338122876345,22.660094344293714,4.3483580681444325,112.67391621867068
2024-11-25,Australia,124.68129965505906,103.75648277674843,65.68728537108322,35.387742038412206,1.7156535051327506,35.065454764259094,53.59506666216472,7.724029687617952,106.96687393562759
2026-09-19,Australia,105.68778821498427,195.45502656539543,49.025327044376986,87.67363427074055,1.2056988202697965,20.94646838996917,89.367554454978,9.576717227854635,113.001417497325
2031-01-28,North America,174.7451994601005,249.97224609806818,52.61855331032326,53.30633487372595,1.0571359436654393,34.227992283588726,44.71892693766176,7.754932812882818,155.31003882210518
2030-08-24,Asia,191.00784463482438,163.30579128281474,43.94369281886649,23.064415423468198,0.6311433843354117,14.257099568845275,50.85017609761694,7.403065464683994,137.93940208020516
2029-03-10,South America,86.92337902744742,221.03426952570774,66.4844858127919,93.98067441870502,0.524268430611225,9.645554947992228,40.11847119931165,9.918755085425893,105.17974779851318
2029-06-22,Australia,106.20660512335435,107.08289477699282,71.02840438896307,28.385046810277004,1.0824379139592282,24.423644273596565,54.8386282714279,7.77095552113492,91.85754655482299
2026-05-17,South America,194.58810779278645,105.69636681904053,68.73055461090314,37.81859008394085,0.22073025990002026,22.83029734695008,31.264492579833043,1.825565251998123,130.12258490148986
2030-05-19,Australia,62.48539890839727,206.923526103597,65.90990793522792,96.12362449665615,1.3662194971237913,17.481258230123643,37.29095479690325,4.884532513293298,100.28177403941831
2029-05-17,North America,160.5542473181746,217.51448471257547,18.703480517246284,91.63460641871013,1.8445643949263142,28.1987496488445,69.82154158791423,5.283293889959234,150.27805424571514
2035-05-24,Asia,52.79558144369679,282.36271586340024,49.54071690239158,37.96013726488345,2.830797398349383,8.329999006512905,29.680075558048237,3.395698037094915,118.31608237246033
2031-12-07,Asia,139.47742193080168,82.95480092103287,48.662239707377765,113.5061075781004,1.9149016155054375,26.77003762202953,84.83006345486726,2.060616542419875,119.38073580138631
2025-09-25,Australia,58.18696925132719,151.10092690463134,44.59580028107308,33.68137475849106,1.9098205358821094,12.411463272508293,41.55722859485677,7.261535012465223,83.22998779373066
2027-06-05,North America,177.9093438779635,90.14377248588958,41.060959197257446,119.29844364604357,1.1858029362504563,9.5134094607454,60.2517567843048,3.1361992468691193,132.7315011732475
2026-07-22,Europe,116.6808093099686,42.42580504646871,11.687785788978761,91.16898591465834,0.4866197532150476,36.83628630438746,42.52814742965556,6.434221874605229,79.19661085581755
2026-03-10,South America,45.32739176613307,132.90454782529656,12.662242542966647,53.17584596065429,1.3961191944419424,21.09285164038421,53.46215430423658,3.5646025538183217,67.65098239067714
2027-08-01,South America,52.63014338271235,124.74260924069692,72.67111778304675,24.338412732873234,1.8361613252957905,31.719590505580854,83.26609296336018,5.309245140794258,76.06806444253998
2031-01-16,Africa,103.83134718453906,95.72155359501262,52.263982934089896,45.2560950675575,2.1996974303018315,8.119092495698101,24.8004097292987,3.702001632341719,101.20235773016663
2028-02-16,North America,192.704384859227,103.1585695190366,24.67379108735048,31.311236261155358,2.4956516442967493,7.011270730212917,79.94398386951855,4.411705576773798,144.6165341608164
2025-07-30,Africa,156.23201113789435,120.91530577835788,25.947529191009217,78.40235451434212,0.8421914669975523,22.31982745223727,59.03015807285616,7.454631935488889,117.73897702302561
2033-01-12,Australia,102.77883213691057,296.8745371784262,50.76461237364725,49.25406684517524,0.7995382181608736,16.044290304079578,66.55498810811602,8.896336614865096,124.76157286100965
2029-04-29,Africa,74.16663746682124,239.2281744708384,35.520123097674656,42.45079873682427,1.7393696030031025,5.171755237831892,23.912094675556563,5.3330844332584935,108.04157461757055
2025-07-06,Asia,114.3610137362041,39.992336304333946,38.099312823882094,93.28465108902094,1.7414440310898451,11.415312571460342,73.29793821229077,6.297385086453258,92.3766365409758
2023-12-11,South America,152.18855835143773,264.27568941627646,9.548749290006427,35.365937833520135,0.7320486104380455,12.657143042166027,28.944489029734065,8.71189333446135,137.5689140947742
2034-12-28,Africa,158.946431806032,197.32493139162798,15.405439033230856,74.55782491680552,1.803678400018692,15.097722408588284,87.53748258530428,1.860612810351056,143.66237908172073
2034-01-31,Asia,71.67567163841949,269.36625283413457,34.5012819922747,31.405570210590017,1.1030486649257452,35.713745196517294,75.95010933726519,2.0408808456612437,105.20099181513692
2032-04-06,North America,147.02026096063668,115.6787123964639,57.476481495107635,88.62784685064051,1.9540132647480355,19.7210885896189,54.50075851868906,3.912751065421612,128.53259795166605
2035-02-01,Africa,134.97986820687538,150.06528214728127,8.601904069993486,78.76336321278563,0.9440296696493847,28.780133666698035,84.69168700610604,3.4361486660309764,112.95513561773429
2023-10-26,Australia,192.23133547929584,270.9435760462703,30.091834462331242,97.79688666947341,1.8176461970075717,5.643863243153654,31.8351297515305,9.870550114631477,177.67184940273813
2027-06-22,Australia,186.9071551965228,96.32047805583082,57.13039639508869,17.534678223894687,2.3280991195870766,33.48739872590037,89.41647747148637,5.858873762327215,139.91918018906875
2031-06-08,Australia,159.98207186467963,276.3402453487163,64.40380928377184,33.11159944555237,2.94246044953562,13.411513046874605,70.17733315075225,5.4771129656109085,171.38854981767335
2032-04-01,South America,147.4449908824364,251.97991940039537,19.2665528071485,26.990639660881225,2.742097363768096,15.816376511865212,26.886453953346987,5.997827077814615,153.82809500336992
2026-02-04,Africa,62.06790204381241,294.55622345460216,59.86153489200929,30.961736431431028,1.5602623672496116,6.583975119546349,57.5614052896718,8.813966564417647,110.83472844254806
2031-01-18,North America,170.73339865872134,110.79212436458167,76.6558770559272,21.33154870518558,1.5162123416210924,19.33925170907654,69.76134579236789,2.8137038038876288,130.24665213758556
2032-04-21,Africa,91.22608370553957,86.01089040133935,73.01091125723363,71.82900915796802,1.3693300172136715,34.84018704590157,62.91155831747771,5.354189150910709,88.12802423507176
2027-01-28,South America,61.72570307614849,112.64273117280388,64.20320580331317,75.277454775561,0.18047673416705146,18.25569903421012,49.67645792597361,3.0741503315579584,67.22845691420608
2034-10-04,Asia,82.99054401115788,287.3019428768459,58.42450145310036,102.78387311534114,0.5812680427101589,36.801184476473736,37.36999991737883,7.9154749542048,117.76713598028485
2025-07-15,South America,168.8277431031365,113.26052289482364,22.635373101482774,55.95119940881389,0.27164835608176174,35.36066611174387,36.67606453643142,7.882594921577674,114.54281717517833
2031-10-22,Australia,38.24031095979815,178.25930958802667,52.54274202860842,68.56231843818924,2.1194297458484304,7.168633004801409,84.88652600235753,9.595582326836368,83.50041568457041
2031-06-20,Asia,96.67016081276627,133.03019912422397,53.24554953577219,119.04344653522222,1.2983804856326802,15.684518032363442,36.43185254781038,4.7448095685428715,103.00174477313509
2026-06-25,Australia,103.54794296060304,130.94164045489865,35.51159990695159,68.5029591695097,0.28493264638968774,36.86460576311112,87.36835238372588,2.007184994261681,88.86355939687122
2032-02-14,Europe,16.959642543775686,74.14601076613545,41.97615962757032,73.09336965272178,2.1026677251962234,6.043312986613444,34.715811924977785,9.015903468699802,52.44356632599688
2030-03-19,South America,47.191745614151415,170.3822714233252,57.05213661310301,119.55091563651224,1.9688640022010373,31.803289961306582,46.89986451060734,8.960724870706574,91.39505758728852
2030-08-19,South America,167.08106142941273,257.8331913908179,76.40761517828166,119.35423195947499,2.1878922090024417,36.72497927029435,20.86263984916845,2.7293606326286177,175.32621480989806
2023-11-30,North America,167.8458038330045,33.85580379508383,27.14796563307737,56.64334901570157,1.8395189415085504,31.96719894175394,83.22007575777909,3.1245632572344655,114.86661306315652
2027-12-01,Africa,65.55886593800712,268.98344622575803,23.477236396807964,79.84415125632609,0.5684647238471239,31.03350109520677,27.30461727324098,3.477434018792843,101.00358566683714
